codigo usuario;codigo medidor;fecha consulta;fecha lectura;lectura final;anomalia
1157871;52738;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1157888;53565;05/12/2018;05/12/2018;4515.02;
1157897;29339;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1157898;52254;05/12/2018;05/12/2018;8658.01;
1157901;53600;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1157903;51964;05/12/2018;05/12/2018;10164.18;
1157905;52740;05/12/2018;05/12/2018;2448.07;
1157907;53633;05/12/2018;05/12/2018;9506.54;
1157910;51247;05/12/2018;05/12/2018;6346.59;
1157943;31559;05/12/2018;05/12/2018;3407.45;
1157976;52266;05/12/2018;05/12/2018;5202.75;
1157987;37433;05/12/2018;05/12/2018;9048.85;
1157988;52511;05/12/2018;05/12/2018;909.18;
1158071;55759;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158088;53760;05/12/2018;05/12/2018;5421.74;
1158090;36131;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158091;33104;05/12/2018;05/12/2018;2470.01;
1158093;38903;05/12/2018;05/12/2018;13144.63;
1158119;36128;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158122;47915;05/12/2018;05/12/2018;6192.27;
1158129;46616;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158139;30521;05/12/2018;05/12/2018;7560.40;
1158143;35747;05/12/2018;05/12/2018;3145.80;
1158149;36791;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158158;34082;05/12/2018;;;Medidor Sin Conexion
1158161;33452;05/12/2018;05/12/2018;287.07;
1158162;56003;05/12/2018;05/12/2018;17.58;
1158166;36770;05/12/2018;05/12/2018;4610.96;
1158169;38906;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158174;47966;05/12/2018;05/12/2018;1995.57;
1158177;30170;05/12/2018;05/12/2018;14320.88;
1158180;36755;05/12/2018;05/12/2018;2574.11;
1158185;38864;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158191;49436;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158195;32078;05/12/2018;05/12/2018;4688.75;
1158199;48785;05/12/2018;05/12/2018;7035.01;
1158202;36905;05/12/2018;05/12/2018;8476.68;
1158204;48857;05/12/2018;05/12/2018;878.39;
1158205;36965;05/12/2018;05/12/2018;3296.38;
1158206;36941;05/12/2018;05/12/2018;2142.88;
1158213;33935;05/12/2018;05/12/2018;4521.41;
1158219;31370;05/12/2018;05/12/2018;4881.92;
1158225;35693;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158250;51694;05/12/2018;05/12/2018;5810.65;
1158253;51711;05/12/2018;05/12/2018;5809.51;
1158260;50978;05/12/2018;05/12/2018;1861.75;
1158269;52630;05/12/2018;05/12/2018;3712.63;
1158271;54396;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158275;51686;05/12/2018;05/12/2018;3566.60;
1158277;53583;05/12/2018;05/12/2018;13083.04;
1158279;43349;05/12/2018;05/12/2018;5860.62;
1158284;53455;05/12/2018;05/12/2018;4008.24;
1158307;52311;05/12/2018;05/12/2018;5387.45;
1158429;53011;05/12/2018;05/12/2018;4398.63;
1158430;49433;05/12/2018;;;Medidor Sin Conexion
1158432;30218;05/12/2018;05/12/2018;3196.55;
1158433;49829;05/12/2018;05/12/2018;1301.12;
1158434;49019;05/12/2018;05/12/2018;2463.09;
1158435;49400;05/12/2018;05/12/2018;2270.97;
1158436;40049;05/12/2018;05/12/2018;7142.51;
1158438;47354;05/12/2018;05/12/2018;2135.31;
1158450;55777;05/12/2018;;;Medidor Sin Conexion
1158479;51667;05/12/2018;05/12/2018;4702.94;
1158482;53603;05/12/2018;05/12/2018;1317.22;
1158485;53606;05/12/2018;05/12/2018;3692.20;
1158487;52285;05/12/2018;05/12/2018;1882.17;
1158488;53960;05/12/2018;05/12/2018;1985.84;
1158492;51721;05/12/2018;05/12/2018;3244.82;
1158494;48620;05/12/2018;05/12/2018;1943.95;
1158499;48578;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158556;36881;05/12/2018;05/12/2018;2826.64;
1158563;32495;05/12/2018;05/12/2018;8314.05;
1158576;42239;05/12/2018;05/12/2018;12994.48;
1158579;45455;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1158581;45410;05/12/2018;05/12/2018;6867.83;
1158584;45392;05/12/2018;05/12/2018;5269.12;
1158593;45494;05/12/2018;05/12/2018;2362.82;
1158676;53260;05/12/2018;05/12/2018;5504.89;
1158678;50523;05/12/2018;05/12/2018;2837.31;
1158681;34382;05/12/2018;05/12/2018;7006.59;
1158683;51900;05/12/2018;05/12/2018;5432.80;
1158686;54668;05/12/2018;05/12/2018;5053.32;
1158688;50999;05/12/2018;05/12/2018;14377.28;
1158689;52461;05/12/2018;05/12/2018;11106.75;
1158714;54418;05/12/2018;05/12/2018;6195.35;
1158960;52426;05/12/2018;05/12/2018;3495.80;
1158967;53261;05/12/2018;05/12/2018;10682.98;
1158976;48449;05/12/2018;05/12/2018;1317.39;
1159016;51701;05/12/2018;05/12/2018;6280.14;
1159025;33251;05/12/2018;05/12/2018;8726.32;
1159029;42890;05/12/2018;05/12/2018;5542.36;
1159116;53812;05/12/2018;05/12/2018;4702.00;
1159178;51966;05/12/2018;05/12/2018;8596.50;
1159234;36485;05/12/2018;05/12/2018;3341.41;
1159248;53228;05/12/2018;05/12/2018;2682.99;
1159275;52291;05/12/2018;05/12/2018;4210.48;
1159353;529075290341402;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1159355;49889;05/12/2018;05/12/2018;2077.08;
1159364;38747;05/12/2018;05/12/2018;4430.44;
1159365;30344;05/12/2018;05/12/2018;5918.39;
1159367;38711;05/12/2018;05/12/2018;2346.23;
1159368;48173;05/12/2018;05/12/2018;5823.25;
1159369;49796;05/12/2018;;;Medidor Sin Conexion
1159370;36716;05/12/2018;05/12/2018;6210.48;
1159371;48251;05/12/2018;05/12/2018;3696.25;
1159388;32894;05/12/2018;05/12/2018;4960.29;
1159395;32816;05/12/2018;05/12/2018;3127.71;
1159402;32873;05/12/2018;05/12/2018;3474.23;
1159410;43397;05/12/2018;05/12/2018;3293.65;
1159414;40463;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1159422;48407;05/12/2018;05/12/2018;3882.33;
1159431;48416;05/12/2018;05/12/2018;4855.64;
1159441;45944;05/12/2018;05/12/2018;1616.88;
1159453;49547;05/12/2018;05/12/2018;3389.15;
1159458;40835;05/12/2018;05/12/2018;6281.80;
1159459;31217;05/12/2018;05/12/2018;4288.28;
1159460;31430;05/12/2018;05/12/2018;4758.29;
1159461;35417;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1159462;45992;05/12/2018;;;Medidor Sin Conexion
1159464;36596;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1159466;40718;05/12/2018;05/12/2018;6737.93;
1159555;34139;05/12/2018;05/12/2018;5145.23;
1159576;47402;05/12/2018;05/12/2018;5915.61;
1159580;53471;05/12/2018;05/12/2018;5010.20;
1159583;51126;05/12/2018;05/12/2018;50.86;
1159656;31043;05/12/2018;05/12/2018;5176.90;
1159659;41840;05/12/2018;05/12/2018;10425.68;
1159660;39656;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1159662;47810;05/12/2018;05/12/2018;840.12;
1159669;54367;05/12/2018;05/12/2018;6167.36;
1159671;41798;05/12/2018;05/12/2018;4809.28;
1159676;41744;05/12/2018;05/12/2018;5006.00;
1159713;37511;05/12/2018;05/12/2018;9856.52;
1159716;31796;05/12/2018;05/12/2018;5411.26;
1159718;31841;05/12/2018;05/12/2018;6184.12;
1159720;31703;05/12/2018;05/12/2018;6852.04;
1159724;52909;05/12/2018;05/12/2018;2701.49;
1159732;38303;05/12/2018;05/12/2018;1734.93;
1159922;55414;05/12/2018;05/12/2018;911.06;
1159923;52556;05/12/2018;05/12/2018;9197.51;
1160138;46934;05/12/2018;05/12/2018;4065.35;
1160145;55774;05/12/2018;05/12/2018;75.73;
1160370;46736;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1160372;29327;05/12/2018;05/12/2018;1350.82;
1160373;29369;05/12/2018;05/12/2018;3343.66;
1160374;29366;05/12/2018;05/12/2018;4227.37;
1160383;33623;05/12/2018;05/12/2018;11869.94;
1160393;40166;05/12/2018;05/12/2018;62.39;
1160396;38390;05/12/2018;05/12/2018;4565.21;
1160397;55772;05/12/2018;05/12/2018;45.70;
1160402;43316;05/12/2018;05/12/2018;2971.31;
1160404;30818;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1160407;44504;05/12/2018;05/12/2018;922.59;
1160424;31310;05/12/2018;05/12/2018;7214.74;
1160575;49835;05/12/2018;05/12/2018;2767.86;
1160651;52879;05/12/2018;05/12/2018;5230.56;
1160737;44006;05/12/2018;05/12/2018;3387.94;
1160846;29288;05/12/2018;05/12/2018;2002.42;
1160855;49007;05/12/2018;05/12/2018;8871.92;
1160858;49340;05/12/2018;05/12/2018;9718.69;
1160859;44711;05/12/2018;05/12/2018;3107.98;
1160873;49523;05/12/2018;05/12/2018;3017.22;
1160876;30731;05/12/2018;05/12/2018;2312.00;
1160880;48950;05/12/2018;;;Medidor Sin Conexion
1161009;53216;05/12/2018;05/12/2018;4475.43;
1161020;53193;05/12/2018;05/12/2018;4682.98;
1161025;48932;05/12/2018;05/12/2018;4660.38;
1161027;48956;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1161064;51094;05/12/2018;05/12/2018;7888.04;
1161065;54078;05/12/2018;05/12/2018;5598.03;
1161220;47297;05/12/2018;05/12/2018;1057.45;
1161225;46337;05/12/2018;05/12/2018;6737.12;
1161232;44648;05/12/2018;05/12/2018;3967.59;
1161284;42143;05/12/2018;05/12/2018;14186.97;
1161400;31373;05/12/2018;05/12/2018;3888.89;
1161404;51146;05/12/2018;05/12/2018;3100.69;
1161437;52920;05/12/2018;;;Medidor Sin Conexion
1161474;51137;05/12/2018;05/12/2018;5792.04;
1161513;30389;05/12/2018;05/12/2018;6761.00;
1161525;40874;05/12/2018;05/12/2018;9297.29;
1161528;45524;05/12/2018;05/12/2018;2673.36;
1161530;42167;05/12/2018;05/12/2018;3698.57;
1161539;53288;05/12/2018;05/12/2018;3076.03;
1161543;44525;05/12/2018;05/12/2018;4844.93;
1161566;44549;05/12/2018;05/12/2018;4746.23;
1161568;44606;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1161569;44090;05/12/2018;05/12/2018;1924.65;
1161715;44522;05/12/2018;05/12/2018;2020.84;
1161736;31676;05/12/2018;05/12/2018;9034.40;
1162470;50791;05/12/2018;05/12/2018;10424.53;
1162478;50799;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1162520;39539;05/12/2018;05/12/2018;1800.78;
1162534;41930;05/12/2018;05/12/2018;834.61;
1162537;38987;05/12/2018;05/12/2018;371.43;
1162538;38567;05/12/2018;05/12/2018;12847.66;
1162539;29567;05/12/2018;05/12/2018;1449.99;
1162540;38192;05/12/2018;05/12/2018;10118.52;
1162541;42983;05/12/2018;05/12/2018;9345.59;
1162542;41501;05/12/2018;05/12/2018;6224.32;
1162543;38189;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1162544;38966;05/12/2018;05/12/2018;2504.11;
1162545;33020;05/12/2018;05/12/2018;3309.95;
1162547;38108;05/12/2018;05/12/2018;4085.09;
1162548;29345;05/12/2018;05/12/2018;1186.25;
1162551;32963;05/12/2018;05/12/2018;9353.85;
1162552;29300;05/12/2018;05/12/2018;2459.89;
1162557;53313;05/12/2018;05/12/2018;4797.75;
1162559;54351;05/12/2018;05/12/2018;9204.93;
1162560;54357;05/12/2018;05/12/2018;2647.38;
1162561;32981;05/12/2018;05/12/2018;5935.31;
1162562;32915;05/12/2018;05/12/2018;7002.50;
1162563;52150;05/12/2018;05/12/2018;4095.34;
1162812;50950;05/12/2018;05/12/2018;5486.24;
1162914;52075;05/12/2018;05/12/2018;165.99;
1162927;52059;05/12/2018;05/12/2018;222.54;
1162977;52061;05/12/2018;05/12/2018;3642.81;
1162978;52042;05/12/2018;05/12/2018;8172.86;
1163123;52080;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1163166;52066;05/12/2018;05/12/2018;1148.17;
1163329;51414;05/12/2018;05/12/2018;3759.55;
1163505;50544;05/12/2018;05/12/2018;6897.97;
1163506;53749;05/12/2018;05/12/2018;5031.15;
1163508;54298;05/12/2018;05/12/2018;4460.68;
1163509;53026;05/12/2018;05/12/2018;3620.55;
1163511;53021;05/12/2018;05/12/2018;952.07;
1163557;55174;05/12/2018;05/12/2018;3829.14;
1163576;52140;05/12/2018;05/12/2018;23142.60;
1163659;529585295155523;05/12/2018;05/12/2018;57866.99;
1163933;33338;05/12/2018;05/12/2018;1406.15;
1163934;52056;05/12/2018;05/12/2018;3506.26;
1163935;43136;05/12/2018;05/12/2018;6328.14;
1163936;29264;05/12/2018;05/12/2018;3712.74;
1163974;52583;05/12/2018;05/12/2018;2633.79;
1164005;40154;05/12/2018;05/12/2018;4600.16;
1164032;52578;05/12/2018;05/12/2018;1768.39;
1164055;53829;05/12/2018;05/12/2018;3601.41;
1164066;55419;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1164072;53816;05/12/2018;05/12/2018;5137.43;
1164128;52040;05/12/2018;05/12/2018;8546.12;
1164145;53830;05/12/2018;05/12/2018;1750.52;
1164207;53817;05/12/2018;05/12/2018;6014.93;
1164208;52039;05/12/2018;05/12/2018;1890.02;
1164219;52823;05/12/2018;05/12/2018;2576.02;
1164224;5381053822;05/12/2018;05/12/2018;1570.64;
1164225;5380753533;05/12/2018;05/12/2018;2186.94;
1164227;5258252545;05/12/2018;05/12/2018;2148.64;
1164285;53818;05/12/2018;05/12/2018;3667.35;
1164318;53844;05/12/2018;05/12/2018;4247.11;
1164333;53815;05/12/2018;05/12/2018;5126.63;
1164348;5383653814;05/12/2018;05/12/2018;10330.54;
1164439;52577;05/12/2018;05/12/2018;4904.90;
1164445;40487;05/12/2018;05/12/2018;11424.64;
1164450;5380852550;05/12/2018;05/12/2018;55.28;
1164464;3745736464;05/12/2018;05/12/2018;17887.46;
1164476;45020;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1164521;52350;05/12/2018;05/12/2018;3895.72;
1164524;34964;05/12/2018;05/12/2018;194.07;
1164538;52341;05/12/2018;05/12/2018;4485.93;
1164539;51926;05/12/2018;05/12/2018;4604.73;
1164541;51920;05/12/2018;05/12/2018;8089.34;
1164542;53821;05/12/2018;05/12/2018;4040.87;
1164543;51934;05/12/2018;05/12/2018;5829.43;
1164544;54398;05/12/2018;05/12/2018;5253.55;
1164545;53823;05/12/2018;05/12/2018;4830.97;
1164546;52546;05/12/2018;05/12/2018;573.66;
1164547;52547;05/12/2018;05/12/2018;1323.27;
1164553;31691;05/12/2018;05/12/2018;4657.96;
1164554;44042;05/12/2018;05/12/2018;10158.84;
1164581;52337;05/12/2018;05/12/2018;4569.36;
1164587;52355;05/12/2018;05/12/2018;5250.36;
1164588;53835;05/12/2018;05/12/2018;10853.19;
1164589;54419;05/12/2018;05/12/2018;5280.81;
1164590;5440354409;05/12/2018;05/12/2018;6399.27;Medidor Deconectado
1164592;44603;05/12/2018;05/12/2018;3522.08;
1164594;54369;05/12/2018;05/12/2018;3001.83;
1164595;53340;05/12/2018;05/12/2018;6868.04;
1164596;51932;05/12/2018;05/12/2018;5572.40;
1164598;53324;05/12/2018;05/12/2018;5049.05;
1164599;54385;05/12/2018;05/12/2018;5386.12;
1164600;52151;05/12/2018;05/12/2018;833.51;
1164601;54408;05/12/2018;05/12/2018;4968.94;
1164603;54373;05/12/2018;05/12/2018;7771.82;
1164604;52158;05/12/2018;05/12/2018;7599.17;
1164605;54387;05/12/2018;05/12/2018;2492.45;
1164606;54383;05/12/2018;05/12/2018;2787.08;
1164607;35117;05/12/2018;;;Medidor Sin Conexion
1164609;53326;05/12/2018;05/12/2018;3018.15;
1164611;38957;05/12/2018;05/12/2018;1674.65;
1164613;47216;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1164614;54380;05/12/2018;05/12/2018;5987.47;
1164615;35126;05/12/2018;;;Medidor Sin Conexion
1164617;54360;05/12/2018;05/12/2018;4159.37;
1164619;46454;05/12/2018;05/12/2018;6252.87;
1164620;53302;05/12/2018;05/12/2018;8673.54;
1164622;30875;05/12/2018;05/12/2018;3420.54;
1164623;50947;05/12/2018;05/12/2018;1909.03;
1164635;51938;05/12/2018;05/12/2018;2185.47;
1164637;52354;05/12/2018;05/12/2018;17897.02;
1164638;53804;05/12/2018;05/12/2018;4097.05;
1164640;54423;05/12/2018;05/12/2018;11476.69;
1164643;54402;05/12/2018;05/12/2018;3579.16;
1164690;52617;05/12/2018;05/12/2018;6392.99;
1164698;3431344414;05/12/2018;05/12/2018;7820.10;
1164723;38504;05/12/2018;05/12/2018;8733.70;
1164725;45488;05/12/2018;05/12/2018;8005.93;
1164749;54417;05/12/2018;05/12/2018;5210.61;
1164752;54412;05/12/2018;05/12/2018;2595.48;
1164803;33752;05/12/2018;05/12/2018;1973.33;
1164841;54407;05/12/2018;05/12/2018;5777.11;
1165179;51010;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1165216;51923;05/12/2018;05/12/2018;3270.48;
1165237;37832;05/12/2018;05/12/2018;6201.52;
1165285;53689;05/12/2018;05/12/2018;10198.97;
1165291;54705;05/12/2018;05/12/2018;9093.87;
1165293;51033;05/12/2018;05/12/2018;6477.08;
1165297;33596;05/12/2018;05/12/2018;2430.52;
1165312;51863;05/12/2018;05/12/2018;2954.62;
1165313;49628;05/12/2018;05/12/2018;2586.94;
1165322;52496;05/12/2018;05/12/2018;6668.15;
1165323;54391;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1165324;51925;05/12/2018;05/12/2018;7048.35;
1165325;54426;05/12/2018;05/12/2018;2716.57;
1165327;54414;05/12/2018;05/12/2018;3473.89;
1165328;51935;05/12/2018;05/12/2018;25730.81;
1165329;54410;05/12/2018;05/12/2018;3476.89;
1165330;41960;05/12/2018;05/12/2018;674.36;
1165384;42035;05/12/2018;05/12/2018;4363.47;
1165441;31121;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1165734;52128;05/12/2018;05/12/2018;5423.37;
1165774;40622;05/12/2018;05/12/2018;7891.04;
1165783;32267;05/12/2018;05/12/2018;6919.88;
1165870;42296;05/12/2018;05/12/2018;5209.39;
1165934;51237;05/12/2018;05/12/2018;2626.70;
1165935;52198;05/12/2018;05/12/2018;7971.74;
1165936;51218;05/12/2018;05/12/2018;3114.45;
1165937;51207;05/12/2018;05/12/2018;3746.36;
1165938;54397;05/12/2018;05/12/2018;6912.33;
1165939;52191;05/12/2018;05/12/2018;878.40;
1165940;51211;05/12/2018;05/12/2018;4130.01;
1165941;51217;05/12/2018;05/12/2018;4902.03;
1165942;51205;05/12/2018;05/12/2018;7261.13;
1165943;54421;05/12/2018;05/12/2018;3230.22;
1165944;52176;05/12/2018;05/12/2018;3240.89;
1165945;51215;05/12/2018;05/12/2018;7035.40;
1165946;50501;05/12/2018;05/12/2018;443.81;
1165947;51234;05/12/2018;05/12/2018;3387.75;
1165948;51240;05/12/2018;05/12/2018;308.25;
1165949;51203;05/12/2018;05/12/2018;5715.26;
1165968;52178;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1166022;51228;05/12/2018;05/12/2018;4894.24;
1166449;38828;05/12/2018;05/12/2018;2471.77;
1166540;30470;05/12/2018;05/12/2018;13612.59;
1166645;51021;05/12/2018;05/12/2018;4023.69;
1166646;52183;05/12/2018;05/12/2018;3484.85;
1166648;51216;05/12/2018;05/12/2018;3763.46;
1166650;52184;05/12/2018;05/12/2018;4923.31;
1166652;39128;05/12/2018;05/12/2018;1053.01;
1166653;52162;05/12/2018;05/12/2018;2108.04;
1166654;47528;05/12/2018;05/12/2018;2649.60;
1166656;54132;05/12/2018;05/12/2018;16998.74;
1166657;52194;05/12/2018;05/12/2018;904.98;
1166659;52131;05/12/2018;05/12/2018;2708.83;
1166660;50496;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1166661;52182;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1166662;52192;05/12/2018;05/12/2018;960.97;
1166663;52134;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1166664;54431;05/12/2018;05/12/2018;4650.45;
1166665;51213;05/12/2018;05/12/2018;4777.54;
1166666;31160;05/12/2018;05/12/2018;1761.83;
1166667;52169;05/12/2018;05/12/2018;2687.24;
1166670;51001;05/12/2018;05/12/2018;2376.21;
1166671;51015;05/12/2018;05/12/2018;2985.97;
1166673;50510;05/12/2018;05/12/2018;5676.47;
1166681;50600;05/12/2018;05/12/2018;1363.69;
1166683;50577;05/12/2018;;;Medidor Sin Conexion
1166684;50597;05/12/2018;05/12/2018;4024.82;
1166685;50595;05/12/2018;05/12/2018;1012.95;
1166686;50586;05/12/2018;05/12/2018;2093.77;
1166695;50574;05/12/2018;05/12/2018;3293.87;
1166697;51608;05/12/2018;05/12/2018;4982.07;
1166700;50609;05/12/2018;05/12/2018;2343.57;
1166730;51235;05/12/2018;05/12/2018;9181.24;
1166731;51002;05/12/2018;05/12/2018;3203.82;
1166732;51007;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1166733;52280;05/12/2018;05/12/2018;2562.35;
1166734;51029;05/12/2018;05/12/2018;2714.04;
1166735;50582;05/12/2018;05/12/2018;643.78;
1166745;50604;05/12/2018;05/12/2018;23487.22;
1166750;50606;05/12/2018;05/12/2018;3183.89;
1166753;50572;05/12/2018;05/12/2018;3620.72;
1166756;50592;05/12/2018;05/12/2018;3364.69;
1166757;50581;05/12/2018;05/12/2018;3764.74;
1166759;50605;05/12/2018;05/12/2018;3608.72;
1166760;50599;05/12/2018;05/12/2018;3248.34;
1166771;50861;05/12/2018;05/12/2018;477.19;
1166829;52419;05/12/2018;05/12/2018;4579.27;
1166866;51426;05/12/2018;05/12/2018;3307.71;
1166922;50608;05/12/2018;05/12/2018;7224.71;
1167062;41954;05/12/2018;05/12/2018;5043.91;
1167162;53755;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167165;42050;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167281;38681;05/12/2018;05/12/2018;8652.76;
1167282;43556;05/12/2018;05/12/2018;7414.64;
1167332;35861;05/12/2018;05/12/2018;4896.92;
1167360;30749;05/12/2018;05/12/2018;8776.74;
1167371;47135;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167372;47576;05/12/2018;05/12/2018;1812.10;
1167373;38408;05/12/2018;05/12/2018;6362.23;
1167374;47030;05/12/2018;05/12/2018;7118.91;
1167375;45677;05/12/2018;05/12/2018;2564.58;
1167376;47042;05/12/2018;05/12/2018;656.75;
1167377;38312;05/12/2018;05/12/2018;6248.32;
1167378;38201;05/12/2018;05/12/2018;1593.02;
1167379;47630;05/12/2018;05/12/2018;179.77;
1167384;40865;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167387;3385133785;05/12/2018;05/12/2018;28.52;Medidor Deconectado
1167390;40676;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167391;5392154455;05/12/2018;05/12/2018;7252.83;
1167392;40937;05/12/2018;05/12/2018;5526.97;
1167393;40850;05/12/2018;05/12/2018;8120.90;
1167394;47057;05/12/2018;05/12/2018;2638.52;
1167395;38132;05/12/2018;05/12/2018;2183.38;
1167396;45722;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167399;46304;05/12/2018;05/12/2018;624.44;
1167401;38789;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167402;32072;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167404;48419;05/12/2018;05/12/2018;8355.02;
1167405;48233;05/12/2018;05/12/2018;1767.93;
1167406;48452;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167408;54602;05/12/2018;05/12/2018;2614.44;
1167410;44633;05/12/2018;05/12/2018;6614.24;
1167411;46364;05/12/2018;05/12/2018;5072.33;
1167413;48524;05/12/2018;05/12/2018;5822.31;
1167415;51776;05/12/2018;05/12/2018;380.93;
1167416;48497;05/12/2018;05/12/2018;2881.05;
1167424;49904;05/12/2018;05/12/2018;114.26;
1167430;30662;05/12/2018;05/12/2018;1681.82;
1167437;44318;05/12/2018;;;Medidor Sin Conexion
1167443;30164;05/12/2018;05/12/2018;8.60;
1167452;30719;05/12/2018;05/12/2018;7521.46;
1167454;54362;05/12/2018;05/12/2018;6614.74;
1167455;55265;05/12/2018;05/12/2018;2441.02;
1167456;51544;05/12/2018;05/12/2018;5056.12;
1167458;53975;05/12/2018;05/12/2018;7511.90;
1167465;53998;05/12/2018;05/12/2018;4218.27;
1167466;52731;05/12/2018;05/12/2018;2519.54;
1167474;49016;05/12/2018;05/12/2018;3550.40;
1167483;47360;05/12/2018;05/12/2018;8228.40;
1167487;3015855847;05/12/2018;05/12/2018;891.06;
1167489;53526;05/12/2018;05/12/2018;5130.46;
1167496;50532;05/12/2018;05/12/2018;1777.83;
1167509;51554;05/12/2018;05/12/2018;2854.25;
1167517;53323;05/12/2018;05/12/2018;5828.21;
1167526;50601;05/12/2018;05/12/2018;1888.24;
1167531;54363;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1167548;40007;05/12/2018;05/12/2018;8804.53;
