codigo de transformador;capacidadtransformador;georeferencia;tipotransformador;direccion;codigo nodo;codigo usuario;tipousuario;codigo concentrador;codigo de caja;codigo de colector ;codigo de medidor;display;estado
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;0;382984;MONOFASICO;8162;6355;8807;40118;20312;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;1026831;MONOFASICO;8162;6184;14108;44903;20192;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;1107156;MONOFASICO;8162;6184;14108;41045;11186;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;1139588;MONOFASICO;8162;6184;14108;44990;20222;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;1196603;MONOFASICO;8162;6184;14108;54795;33967;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;1196605;MONOFASICO;8162;6184;14108;55298;37148;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;382982;MONOFASICO;8162;6184;14108;41093;11225;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;382986;MONOFASICO;8162;6184;14108;40997;34695;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;382988;MONOFASICO;8162;6184;14108;40970;11234;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;431322;MONOFASICO;8162;6184;14108;40982;11216;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;575698;MONOFASICO;8162;6184;14108;44930;11183;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;10;575699;MONOFASICO;8162;6184;14108;41021;11222;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;11;1139590;MONOFASICO;8162;6160;14154;44921;20195;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;11;1155126;MONOFASICO;8162;6160;14154;44915;20207;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;11;382998;MONOFASICO;8162;6160;14154;44924;20231;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;11;383016;MONOFASICO;8162;6160;14154;44966;20216;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;12;1006775;MONOFASICO;8162;5900;14192;44993;20204;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;12;1109380;MONOFASICO;8162;5900;14192;44963;20198;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;12;383020;MONOFASICO;8162;5900;14192;46646;20213;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;12;383022;BIFASICO;8162;5900;14192;4493644933;20210;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;12;383026;MONOFASICO;8162;5900;14192;44906;20189;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;12;383028;MONOFASICO;8162;5900;14192;44960;20219;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;13;1089112;MONOFASICO;8162;6522;14100;44876;20180;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;13;383024;MONOFASICO;8162;6522;14100;44948;20237;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;1152101;MONOFASICO;8162;5943;13359;44033;20345;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;1184771;MONOFASICO;8162;5943;13359;54627;33281;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;1196607;MONOFASICO;8162;5943;13359;55296;37143;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;383306;MONOFASICO;8162;5943;13359;55146;36864;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;383308;MONOFASICO;8162;5943;13359;39482;21602;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;383310;MONOFASICO;8162;5943;13359;44009;20327;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;2;383312;MONOFASICO;8162;5943;13359;31556;20333;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;1116708;MONOFASICO;8162;6289;13399;44075;20300;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;1170090;MONOFASICO;8162;6289;13399;53074;34894;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;383314;MONOFASICO;8162;6289;13399;44030;20351;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;383316;MONOFASICO;8162;6289;13399;44039;20339;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;383320;MONOFASICO;8162;6289;13399;44084;20303;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;383322;MONOFASICO;8162;6289;13399;44063;20336;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;3;383324;MONOFASICO;8162;6289;13399;44102;20348;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;4;383304;BIFASICO;8162;6122;14247;3163731553;20318;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;1064346;MONOFASICO;8162;6389;10316;31565;20357;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;1127681;MONOFASICO;8162;6389;10316;31523;20315;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;383288;MONOFASICO;8162;6389;10316;51181;20342;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;383296;MONOFASICO;8162;6389;10316;44018;20324;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;383298;MONOFASICO;8162;6389;10316;31625;20306;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;383300;MONOFASICO;8162;6389;10316;31571;20354;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;5;431368;MONOFASICO;8162;6389;10316;31577;20321;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;6;1145245;MONOFASICO;8162;6380;14329;44885;11213;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;6;1150359;MONOFASICO;8162;6380;14329;44975;11198;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;6;382990;MONOFASICO;8162;6380;14329;44945;11231;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;6;382992;MONOFASICO;8162;6380;14329;44879;11201;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;6;382994;MONOFASICO;8162;6380;14329;44891;11195;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;6;383018;MONOFASICO;8162;6380;14329;44942;20330;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;1155998;MONOFASICO;8162;6301;13723;51616;18236;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;1183666;MONOFASICO;8162;6301;13723;54449;34615;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;1190943;MONOFASICO;8162;6301;13723;55003;37107;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;382966;MONOFASICO;8162;6301;13723;44972;11192;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;382968;MONOFASICO;8162;6301;13723;44954;11180;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;382970;MONOFASICO;8162;6301;13723;44981;11210;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;382978;MONOFASICO;8162;6301;13723;44999;37103;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;8;459506;MONOFASICO;8162;6301;13723;44984;11189;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;9;1109082;MONOFASICO;8162;6113;10259;44894;11207;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;9;1152486;MONOFASICO;8162;6113;10259;46685;34097;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;9;382972;MONOFASICO;8162;6113;10259;44897;11237;Activo
60TN010529_PSI;75.00;"(1.808528,-78.771056)";TRIFASICO;VILLALOLA_TRV10;9;422136;MONOFASICO;8162;6113;10259;44918;11219;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;1040861;MONOFASICO;8279;5073;13030;29711;20609;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;1112877;MONOFASICO;8279;5073;13030;29645;34307;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;1130267;MONOFASICO;8279;5073;13030;29669;20657;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;1144686;MONOFASICO;8279;5073;13030;37625;20627;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;1182397;MONOFASICO;8279;5073;13030;54983;33289;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;1197710;MONOFASICO;8279;5073;13030;55100;36946;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;383114;MONOFASICO;8279;5073;13030;37679;20603;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;383142;MONOFASICO;8279;5073;13030;29732;20600;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;383148;MONOFASICO;8279;5073;13030;29705;20618;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;431354;MONOFASICO;8279;5073;13030;33224;20648;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;466746;MONOFASICO;8279;5073;13030;29720;20624;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;0;474350;MONOFASICO;8279;5073;13030;33173;20654;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;1140221;MONOFASICO;8279;6157;13019;33281;16595;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;1140223;MONOFASICO;8279;6157;13019;29714;16634;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;383118;MONOFASICO;8279;6157;13019;33239;20651;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;383130;BIFASICO;8279;6157;13019;2964229726;20645;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;383132;MONOFASICO;8279;6157;13019;29753;16589;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;383134;MONOFASICO;8279;6157;13019;29666;16586;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;1;475280;MONOFASICO;8279;6157;13019;33161;16592;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;10;1156035;MONOFASICO;8279;6223;12319;40904;30392;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;10;383666;MONOFASICO;8279;6223;12319;34556;30434;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;10;383668;MONOFASICO;8279;6223;12319;40877;30401;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;1061722;MONOFASICO;8279;5999;12602;34640;30437;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;1151595;MONOFASICO;8279;5999;12602;40934;30407;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;1156033;MONOFASICO;8279;5999;12602;40916;30386;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;1193906;MONOFASICO;8279;5999;12602;55193;34179;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;383092;MONOFASICO;8279;5999;12602;34613;30425;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;383094;MONOFASICO;8279;5999;12602;34550;30404;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;383096;MONOFASICO;8279;5999;12602;33260;30389;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;383160;MONOFASICO;8279;5999;12602;34592;16292;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;396436;MONOFASICO;8279;5999;12602;40910;20201;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;11;536341;MONOFASICO;8279;5999;12602;46349;30380;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;1075325;MONOFASICO;8279;6336;13040;29735;16610;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;1075326;MONOFASICO;8279;6336;13040;29699;36221;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;1076806;MONOFASICO;8279;6336;13040;29717;16619;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;1156570;MONOFASICO;8279;6336;13040;29693;16604;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;1196906;MONOFASICO;8279;6336;13040;54801;37141;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;383124;MONOFASICO;8279;6336;13040;29702;16637;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;383128;MONOFASICO;8279;6336;13040;29750;16625;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;3;553571;MONOFASICO;8279;6336;13040;29738;16598;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;4;1156032;MONOFASICO;8279;5776;13028;38465;34848;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;4;1156064;MONOFASICO;8279;5776;13028;29723;16631;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;4;381362;MONOFASICO;8279;5776;13028;55404;16583;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;4;383120;MONOFASICO;8279;5776;13028;29651;16616;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;4;903400;MONOFASICO;8279;5776;13028;33233;16607;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;5;1156071;MONOFASICO;8279;2136;13031;29678;16628;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;5;1183116;MONOFASICO;8279;2136;13031;54335;16430;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;5;383736;MONOFASICO;8279;2136;13031;29708;37088;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;5;383746;MONOFASICO;8279;2136;13031;29648;20642;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;5;383748;MONOFASICO;8279;2136;13031;29696;30098;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;5;422090;MONOFASICO;8279;2136;13031;29681;16613;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;1156212;MONOFASICO;8279;5671;13007;29633;34319;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;1177486;MONOFASICO;8279;5671;13007;33221;30107;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;383146;MONOFASICO;8279;5671;13007;30416;30128;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;383724;MONOFASICO;8279;5671;13007;30452;30137;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;383726;MONOFASICO;8279;5671;13007;30485;30119;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;383728;MONOFASICO;8279;5671;13007;29663;30080;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;6;431436;MONOFASICO;8279;5671;13007;30458;30101;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;1112876;MONOFASICO;8279;5448;13010;45032;30104;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;1151594;MONOFASICO;8279;5448;13010;46385;30125;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;383108;MONOFASICO;8279;5448;13010;45104;30122;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;383110;MONOFASICO;8279;5448;13010;47171;30134;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;383150;MONOFASICO;8279;5448;13010;45014;30110;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;383152;MONOFASICO;8279;5448;13010;47249;30131;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;422140;MONOFASICO;8279;5448;13010;30386;30113;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;7;617592;MONOFASICO;8279;5448;13010;47165;30095;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;1112752;MONOFASICO;8279;5789;13003;34544;30416;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;1156078;MONOFASICO;8279;5789;13003;34577;19658;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;1170874;MONOFASICO;8279;5789;13003;53075;34883;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383098;MONOFASICO;8279;5789;13003;34571;30413;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383100;MONOFASICO;8279;5789;13003;40922;30410;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383102;MONOFASICO;8279;5789;13003;34637;30383;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383104;MONOFASICO;8279;5789;13003;40925;30398;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383106;MONOFASICO;8279;5789;13003;40961;30431;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383154;MONOFASICO;8279;5789;13003;34553;30086;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;383158;MONOFASICO;8279;5789;13003;40895;30083;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;8;396392;MONOFASICO;8279;5789;13003;34622;24455;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;9;1161525;MONOFASICO;8279;4827;13041;40874;30395;Activo
60TN010531_PSI;75.00;"(1.807203,-78.773236)";TRIFASICO;VILLA LOLA_TRV-12;9;431434;MONOFASICO;8279;4827;13041;34616;30419;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;1;1166540;MONOFASICO;8526;6002;14193;30470;31691;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;1;390490;MONOFASICO;8526;6002;14193;30449;31661;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;1;390492;MONOFASICO;8526;6002;14193;30473;31667;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;2;1151629;MONOFASICO;8526;5827;11540;30500;31652;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;2;390468;MONOFASICO;8526;5827;11540;44666;31694;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;2;390472;MONOFASICO;8526;5827;11540;38591;31697;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;2;426721;MONOFASICO;8526;5827;11540;35042;31640;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;2;428527;MONOFASICO;8526;5827;11540;52579;31679;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;1064328;MONOFASICO;8526;5808;11921;43517;31676;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;1151627;MONOFASICO;8526;5808;11921;34268;31655;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;1167282;MONOFASICO;8526;5808;11921;43556;31658;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;390474;MONOFASICO;8526;5808;11921;38639;31646;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;390476;MONOFASICO;8526;5808;11921;43586;31685;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;428529;MONOFASICO;8526;5808;11921;43520;31643;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;3;525268;MONOFASICO;8526;5808;11921;38627;31664;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;4;1156086;MONOFASICO;8526;5806;14194;34175;19484;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;4;1156093;MONOFASICO;8526;5806;14194;34289;19478;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;4;1167281;MONOFASICO;8526;5806;14194;38681;19481;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;4;390484;MONOFASICO;8526;5806;14194;38693;19505;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;4;423030;MONOFASICO;8526;5806;14194;34181;19499;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;4;423032;MONOFASICO;8526;5806;14194;38636;19469;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;5;1066647;MONOFASICO;8526;6582;11804;38645;19508;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;5;1130265;MONOFASICO;8526;6582;11804;38687;19493;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;5;1151613;MONOFASICO;8526;6582;11804;38666;19460;Activo
60TN010532;75.00;"(1.8085,-78.769889)";TRIFASICO;PUENTE DEL MEDIO_TRV-13;5;1152337;MONOFASICO;8526;6414;9917;43589;19496;Activo
